promedio_asistencia,promedio_seguimiento,nota_parcial_1,inicios_sesion_plataforma,uso_tutorias,riesgo_reprobacion
83.1,3.2,2.9,33,0,0
94.8,2.5,3.7,51,5,0
96.4,3.5,3.6,43,0,0
100.0,4.0,2.8,40,0,0
83.3,4.7,2.5,30,2,0
97.9,4.4,2.5,38,0,0
66.0,2.7,2.1,20,0,1
92.5,3.5,2.9,29,0,0
86.2,3.6,2.7,29,1,0
70.5,2.3,3.7,25,2,0
84.3,3.7,4.4,51,1,0
84.6,2.0,2.5,44,0,0
98.3,4.3,5.0,48,10,0
72.8,4.5,3.0,38,5,0
91.9,3.6,3.1,25,0,0
96.5,4.4,3.8,60,0,0
89.6,2.0,3.0,45,0,1
83.9,2.8,3.4,46,5,0
90.0,3.5,4.1,45,0,0
96.3,3.6,3.1,31,0,0
92.7,3.2,3.7,37,2,0
71.3,2.0,2.4,34,0,0
60.0,3.2,2.5,51,1,0
82.8,2.6,2.5,37,0,0
78.5,3.0,3.8,25,0,0
72.5,3.2,2.9,43,1,1
92.6,4.5,3.0,44,1,0
89.3,4.2,3.3,39,1,0
78.6,2.4,2.0,44,0,1
93.8,3.0,3.9,25,0,0
93.2,2.9,4.7,43,2,0
100.0,3.4,2.6,25,4,0
83.8,3.0,4.5,32,2,0
84.8,4.5,4.5,43,0,0
72.9,2.9,2.5,20,0,1
98.2,2.7,3.5,46,0,0
64.8,4.0,3.0,42,0,0
73.0,3.3,2.3,22,0,1
100.0,3.1,2.7,38,1,0
71.0,2.3,3.5,27,2,1
87.4,2.4,2.6,34,0,0
98.4,2.3,4.2,40,0,0
85.4,4.2,3.0,31,2,0
79.5,3.1,2.4,25,3,0
99.0,3.9,2.5,41,2,0
78.2,4.0,3.2,43,0,0
80.0,2.6,3.3,42,1,0
85.8,3.8,3.8,28,0,0
87.1,2.0,2.1,38,3,1
90.9,3.2,2.6,36,0,0
100.0,4.0,4.1,25,1,0
86.9,3.6,3.0,46,2,0
60.0,2.8,3.3,39,0,0
96.5,2.5,4.2,43,2,0
80.7,3.0,2.5,39,1,0
79.1,4.5,3.1,25,1,0
69.5,2.5,2.3,40,1,0
90.3,2.3,4.0,29,0,0
76.0,2.8,3.4,44,5,0
89.6,3.8,2.5,38,0,0
79.3,2.9,2.9,38,0,0
85.7,5.0,3.9,60,1,0
60.0,2.5,2.6,38,4,1
90.0,3.4,3.6,34,4,0
60.0,3.1,3.8,38,2,0
87.7,2.3,2.8,40,2,0
82.0,2.9,5.0,57,4,0
77.9,3.2,2.0,49,4,1
84.4,2.5,3.6,32,1,0
91.3,3.4,2.8,35,0,0
72.2,2.9,3.3,41,3,0
87.7,2.7,4.2,52,0,0
79.5,3.8,2.7,43,0,0
78.1,4.0,2.5,42,2,0
86.1,4.2,4.6,29,1,0
97.6,2.3,4.5,59,0,0
73.6,2.6,3.7,36,1,1
82.0,3.7,3.3,24,1,1
66.7,3.7,2.0,30,4,0
75.1,3.7,2.5,42,0,1
100.0,2.7,2.5,56,0,0
90.1,2.9,4.3,50,0,0
100.0,3.6,3.5,43,0,0
69.2,3.1,3.8,46,1,0
84.3,3.7,3.7,60,2,0
70.3,3.7,2.3,36,4,0
74.0,2.3,3.1,22,2,0
80.9,3.4,2.5,52,0,0
66.3,3.4,3.2,41,1,1
82.7,2.5,2.9,40,0,0
90.0,2.3,3.6,49,1,0
100.0,3.0,2.5,34,0,0
84.0,3.5,3.1,50,4,0
67.8,4.1,3.8,46,1,0
79.9,3.7,4.4,35,4,0
78.5,2.2,4.0,40,0,0
70.8,3.6,2.5,25,0,0
97.4,2.5,3.5,60,0,0
96.4,4.7,4.6,39,2,0
75.6,3.2,3.9,25,2,0
79.4,3.6,3.6,21,2,0
85.9,3.7,2.5,43,5,0
99.2,3.9,2.5,25,0,0
78.4,2.6,2.3,50,3,0
82.9,4.0,4.1,48,3,0
67.4,2.4,3.1,31,4,0
77.1,3.2,4.6,25,1,0
90.5,4.1,3.2,25,0,0
85.5,3.6,3.6,39,1,0
87.7,3.9,4.4,34,1,0
97.1,3.4,3.5,59,0,0
100.0,2.8,3.2,31,2,0
88.1,4.0,3.5,36,3,0
73.3,2.5,2.9,32,0,0
68.7,2.6,2.5,43,5,0
85.3,3.0,3.1,36,1,0
90.0,3.3,2.8,41,5,1
76.5,3.2,3.1,50,0,1
100.0,3.3,3.0,25,0,0
83.3,4.1,3.5,25,7,0
74.9,3.4,3.5,51,0,0
74.3,3.4,2.9,46,0,0
80.6,3.1,3.5,56,1,0
99.3,4.3,3.9,25,1,0
86.4,4.0,3.3,20,2,1
72.5,4.7,3.9,37,0,0
90.5,3.8,5.0,54,0,0
85.0,3.7,4.4,37,0,0
79.2,4.3,2.5,27,1,0
75.4,2.8,2.3,32,0,0
89.2,4.5,3.7,53,1,0
90.0,2.7,3.4,50,1,0
83.5,4.8,3.2,46,0,0
67.2,2.7,3.4,43,2,0
84.2,3.9,3.7,43,1,0
98.5,4.1,4.4,49,4,0
70.2,3.5,2.8,29,1,0
87.6,3.1,4.3,43,1,0
72.8,2.0,2.6,20,0,1
83.5,3.6,3.7,47,3,0
73.3,2.5,2.2,31,0,0
78.6,4.1,3.5,32,2,0
82.4,2.4,2.0,38,0,0
65.1,4.1,2.6,45,3,0
77.7,3.5,3.6,50,0,0
72.2,3.3,3.1,43,0,0
92.4,3.1,3.0,45,2,0
76.5,3.8,2.5,53,0,0
69.6,3.3,2.6,38,1,0
70.4,4.0,2.4,35,5,0
70.4,3.0,3.9,53,0,0
100.0,4.6,2.5,52,2,0
66.5,2.7,2.1,35,1,1
67.8,2.0,3.1,30,0,0
88.9,3.7,3.9,39,0,0
84.6,2.6,2.9,37,0,1
75.4,2.7,3.5,50,2,0
86.8,3.3,2.7,41,0,1
85.2,2.2,3.1,41,1,1
75.9,3.3,4.8,50,1,0
91.5,2.9,4.2,54,0,0
73.4,3.0,2.8,46,8,1
82.6,2.9,3.4,52,0,0
80.8,3.9,2.8,26,3,0
71.2,3.3,2.5,31,2,0
69.0,3.0,2.9,42,0,0
78.6,3.3,3.4,43,0,0
60.4,3.4,4.4,39,2,0
98.6,4.1,2.9,30,0,0
68.7,3.5,2.3,29,6,0
77.5,2.8,4.4,46,3,0
75.3,3.0,2.5,38,0,0
100.0,4.6,5.0,51,1,0
91.4,3.3,4.1,33,1,0
64.2,3.2,2.5,47,0,0
80.4,4.7,2.5,31,8,0
89.0,3.1,4.4,36,2,0
100.0,3.6,4.0,27,1,0
80.3,3.5,2.5,31,4,0
87.6,2.2,3.0,38,0,0
80.6,3.2,3.7,44,4,0
82.8,2.0,5.0,25,0,0
88.7,4.3,4.4,25,1,0
75.7,4.0,3.0,24,3,0
82.3,3.2,3.5,32,3,0
87.2,4.1,3.8,48,4,0
82.0,3.8,2.7,45,0,1
74.5,3.1,3.3,22,1,0
88.4,3.3,2.5,34,1,0
82.8,2.2,2.0,50,1,0
66.2,2.5,2.1,50,3,0
100.0,2.4,3.5,37,1,0
82.0,4.0,4.1,55,0,0
72.7,3.8,4.2,26,1,0
60.0,3.0,2.9,32,2,1
79.3,2.6,3.5,51,2,0
75.4,3.4,2.5,31,3,1
86.6,4.7,2.6,51,2,0
93.4,4.4,4.0,39,2,0
85.8,4.5,2.8,33,0,0
74.0,3.6,3.3,26,0,1
85.2,3.2,3.9,34,1,0
68.2,2.8,4.0,60,1,0
77.5,3.2,2.7,43,0,0
100.0,2.6,2.5,31,1,0
69.6,3.7,2.0,37,0,1
85.7,3.2,2.6,43,3,0
85.0,4.1,5.0,46,3,0
85.9,3.9,2.6,36,10,0
66.1,3.8,4.7,34,2,0
100.0,3.1,3.7,38,1,0
81.3,4.5,3.8,38,1,0
82.3,3.4,3.0,46,1,1
69.2,2.4,2.7,41,0,1
100.0,3.1,2.5,48,2,0
84.0,2.1,4.1,43,0,0
85.0,2.1,2.5,37,0,0
67.8,2.5,2.0,37,3,1
100.0,3.4,3.2,33,0,0
96.8,4.0,3.6,56,0,0
92.8,4.4,3.7,37,3,0
79.1,4.2,3.7,46,2,0
90.2,3.4,3.0,46,6,0
77.2,2.5,2.8,31,0,0
72.3,3.1,3.6,37,0,0
79.3,3.2,2.8,50,1,1
89.6,3.1,2.9,30,0,0
86.7,2.9,2.5,47,1,0
66.3,2.5,2.7,45,7,1
86.3,2.8,4.2,45,0,0
64.7,2.0,2.6,37,2,1
99.6,3.3,3.7,45,1,0
75.0,2.7,2.6,30,1,0
70.1,3.7,2.0,21,1,1
96.4,2.9,2.7,33,0,0
91.9,4.2,3.6,50,0,0
85.7,3.7,4.6,52,3,0
68.4,4.0,3.2,33,3,1
88.6,3.5,3.3,37,1,0
75.0,3.1,3.7,49,0,0
89.0,3.2,3.9,25,1,0
82.1,4.1,4.4,25,0,0
93.8,4.3,2.9,25,1,0
73.5,3.3,3.7,42,1,1
82.5,3.3,2.8,32,1,0
74.9,2.8,3.2,44,2,1
98.2,2.3,2.5,39,5,0
77.7,4.1,3.3,36,0,0
77.6,3.7,3.6,33,0,0
100.0,3.5,3.7,38,0,0
74.8,3.4,3.1,43,2,0
100.0,3.0,3.1,26,0,0
93.9,2.8,2.8,33,0,0
67.4,4.0,2.6,25,0,1
88.5,4.1,3.7,25,0,0
73.6,2.5,2.1,36,0,0
82.6,3.1,2.8,40,0,0
84.6,2.1,3.9,25,1,0
72.7,4.8,4.4,28,3,0
90.0,2.9,3.6,50,1,0
74.1,2.7,3.2,34,0,0
77.3,3.3,3.2,32,0,1
78.0,3.5,3.6,37,3,0
77.9,3.8,2.5,34,8,0
86.4,2.8,3.2,39,1,0
88.1,3.6,3.8,33,5,0
100.0,2.9,2.5,27,0,0
87.9,3.1,4.1,27,0,0
79.4,3.8,2.6,33,3,1
81.2,2.0,3.7,51,1,0
87.3,4.2,3.3,47,8,0
97.7,3.5,3.0,46,1,0
72.0,2.5,3.2,21,0,1
86.9,3.4,3.0,25,2,0
86.1,3.3,4.3,46,0,0
68.0,2.9,2.5,27,0,0
72.7,3.7,2.2,29,0,0
94.0,4.6,4.6,32,2,0
85.9,3.1,3.7,36,2,0
88.1,3.3,3.2,41,1,0
75.2,4.0,3.1,27,0,1
79.9,3.5,2.9,28,3,0
76.7,3.3,2.8,23,1,0
67.6,2.5,2.5,38,0,1
89.7,2.9,3.6,33,4,0
72.1,2.4,2.0,45,1,0
64.2,3.7,2.1,40,0,0
80.9,3.5,3.1,40,0,0
65.1,2.2,2.9,35,5,0
76.8,3.6,3.6,47,3,0
79.6,3.0,3.7,48,6,0
88.1,2.3,3.2,60,3,0
84.2,3.4,3.9,25,0,0
79.2,3.5,3.4,46,1,0
91.7,2.6,3.9,50,0,0
81.4,3.0,3.2,50,2,0
89.4,2.1,2.1,42,0,1
88.7,4.0,3.4,30,2,0
87.6,2.6,3.7,33,1,0
77.8,4.4,3.2,40,3,0
76.3,3.8,2.5,40,3,0
94.7,3.6,2.9,32,1,0
84.3,2.5,2.9,25,2,0
68.8,3.9,3.0,29,0,0
63.7,3.0,2.1,36,1,0
70.2,3.1,2.9,40,2,0
68.2,2.1,3.0,38,0,0
100.0,3.5,3.3,34,0,0
83.0,3.3,2.5,45,2,0
79.4,4.0,3.1,39,4,0
83.5,2.6,3.9,32,3,0
60.0,3.0,4.4,43,4,0
85.0,2.6,4.4,40,0,0
65.0,4.1,3.1,33,6,0
77.1,2.6,3.3,20,0,1
86.2,4.3,3.0,44,2,0
74.8,3.5,3.3,41,1,0
76.0,2.7,2.0,40,1,1
74.0,3.9,2.9,33,0,1
64.2,2.1,2.0,49,5,1
98.5,4.3,2.5,40,1,0
86.0,3.8,5.0,47,1,0
82.5,2.8,3.4,36,0,0
98.9,4.3,3.7,30,1,0
84.2,3.0,2.8,34,0,0
72.1,2.9,3.4,43,3,0
75.4,2.8,2.4,31,0,0
82.7,3.2,2.7,23,2,0
78.7,3.4,2.0,36,3,0
77.4,4.6,2.7,41,0,0
76.1,2.8,3.0,38,6,0
90.1,4.1,3.9,59,3,0
78.0,4.2,3.7,36,1,0
88.9,2.9,2.9,46,0,0
60.0,4.1,2.5,43,4,0
74.6,3.1,2.3,25,2,1
98.2,3.5,2.9,37,1,0
69.3,2.9,3.3,20,6,0
79.0,3.4,2.8,44,1,0
68.1,2.5,2.1,30,0,0
86.1,2.3,3.5,45,5,0
63.2,2.0,2.7,49,4,1
100.0,3.8,2.5,36,2,0
68.9,3.0,3.0,59,0,0
87.2,3.8,3.4,60,0,0
94.7,3.8,4.9,36,1,0
79.4,3.3,4.3,32,1,0
100.0,4.3,2.5,43,2,0
88.2,3.7,2.7,52,2,0
75.7,3.8,3.1,25,1,0
66.6,2.5,3.5,34,2,0
84.4,2.9,3.1,34,0,0
97.3,3.7,2.5,43,0,0
75.7,2.6,3.3,44,0,0
85.5,2.9,2.9,28,2,0
87.4,2.1,2.9,33,2,0
83.4,3.4,2.6,30,2,0
81.4,3.8,3.1,35,0,0
66.3,4.1,3.9,45,1,0
85.5,3.4,3.1,40,1,0
84.7,2.8,2.6,48,0,0
85.8,4.2,3.3,52,0,0
85.3,3.8,4.8,44,0,0
87.2,3.5,2.5,46,6,0
97.3,3.5,2.5,47,9,0
95.8,2.8,2.5,59,0,0
62.4,3.9,3.9,31,0,0
83.9,2.1,2.7,35,2,1
70.3,3.1,2.7,33,0,0
71.2,2.9,3.3,39,1,1
73.1,4.0,2.7,60,1,0
71.8,4.0,3.4,42,0,0
85.4,4.0,4.2,38,0,0
100.0,4.7,3.6,25,4,0
61.1,2.9,2.5,26,0,1
77.0,2.1,3.4,50,3,0
75.5,2.0,3.4,46,0,0
69.1,3.6,4.6,25,0,0
82.4,4.5,4.4,25,0,0
74.1,2.7,2.7,20,0,0
98.3,4.1,3.5,39,3,0
76.1,2.5,2.4,39,1,1
76.8,3.6,2.8,42,2,1
90.0,3.6,4.9,30,0,0
60.0,2.1,3.8,38,2,1
73.0,3.9,2.6,20,1,0
76.4,2.3,2.7,31,2,0
74.7,2.7,3.3,20,0,1
68.3,3.3,2.5,51,3,0
75.7,2.9,3.1,50,3,0
79.7,3.5,2.5,32,4,0
61.1,3.5,3.3,30,4,0
77.3,3.9,3.4,39,0,0
65.8,3.2,3.4,43,0,0
75.8,2.8,3.6,25,1,0
97.2,3.0,3.8,51,1,0
88.8,4.4,2.5,57,2,0
68.5,2.8,3.5,50,1,0
69.2,3.1,3.4,46,0,0
100.0,3.2,4.2,25,8,0
96.5,3.0,3.9,34,0,0
81.7,2.7,2.0,33,1,1
80.1,2.3,3.5,31,0,0
73.9,3.3,3.0,39,3,0
82.5,3.9,4.1,46,5,0
72.1,2.0,3.3,49,0,0
88.5,3.3,3.5,45,0,0
94.9,4.0,3.3,44,2,0
79.8,3.9,3.1,21,0,0
94.5,4.4,2.9,31,0,0
92.4,4.2,2.5,29,5,0
65.7,3.6,4.1,33,5,0
76.5,3.0,3.0,26,3,1
100.0,3.1,3.4,38,0,0
85.3,3.5,5.0,41,6,0
83.9,3.4,2.5,53,2,0
71.0,3.3,2.2,36,0,1
85.4,3.5,5.0,50,2,0
88.1,3.2,4.5,31,2,0
86.8,4.8,3.7,58,3,0
94.3,3.4,2.5,40,3,0
60.0,4.4,2.9,36,0,0
77.8,2.8,3.3,38,0,0
73.3,3.8,3.4,49,1,0
71.4,3.6,3.0,23,0,1
73.7,3.0,3.2,28,2,0
84.9,2.9,3.7,25,6,0
93.2,4.0,3.4,31,0,0
76.4,3.9,2.7,50,0,0
78.0,2.9,2.3,50,1,0
86.2,3.3,3.0,27,0,0
91.5,3.8,2.5,59,0,0
81.3,3.4,2.8,28,3,1
92.8,3.5,4.6,33,1,0
77.1,2.0,2.9,50,1,1
99.5,3.5,2.5,46,7,0
93.0,3.6,2.5,36,1,0
91.1,3.6,3.5,38,2,0
84.2,2.0,3.6,44,2,0
67.4,3.0,4.0,53,4,0
94.4,3.9,3.2,60,3,0
96.1,3.2,2.8,43,1,0
62.6,3.3,2.0,50,1,1
98.9,4.7,2.6,29,2,0
78.2,3.0,2.8,27,2,0
90.0,3.9,3.5,30,0,0
82.9,2.6,3.2,58,2,0
90.0,3.5,2.2,33,0,0
72.5,3.6,5.0,28,1,0
77.3,3.8,2.5,45,2,0
61.3,4.0,2.8,29,5,0
74.5,2.9,2.4,50,1,0
66.9,2.1,3.2,39,2,0
95.3,2.6,3.0,35,1,0
87.4,3.1,2.6,45,0,0
78.8,3.2,2.5,37,0,0
88.6,2.4,3.7,25,6,0
91.5,4.0,3.8,48,1,0
84.9,3.8,2.7,33,0,0
87.5,3.0,3.1,37,1,0
70.6,2.9,2.5,41,1,1
77.0,4.9,3.2,45,2,0
86.9,3.5,3.3,30,0,0
73.1,3.3,2.9,52,0,0
75.8,4.7,2.5,44,0,0
80.6,2.6,3.3,35,2,0
78.5,2.0,3.3,20,3,0
64.5,3.4,3.0,36,1,0
75.2,2.5,3.8,26,1,1
69.2,3.2,2.5,27,6,0
91.0,4.6,3.9,33,3,0
71.7,3.2,3.2,25,2,0
82.0,3.7,3.8,39,3,0
76.0,2.7,2.6,45,1,0
69.1,3.0,3.1,33,5,0
80.9,3.2,4.6,42,1,0
97.3,4.0,3.6,39,2,0
88.1,4.6,2.5,48,0,0
100.0,4.7,4.0,25,0,0
81.0,4.1,3.8,29,0,0
70.9,4.0,3.4,37,0,0
75.7,3.2,2.5,41,0,0
75.3,2.0,3.3,20,1,0
74.0,2.6,2.5,40,3,0
77.8,3.1,4.3,39,0,0
76.3,2.3,2.5,43,1,0
77.1,4.2,5.0,32,2,0
80.8,3.2,3.1,39,0,0
69.0,3.9,3.5,27,0,0
69.7,2.0,2.8,20,2,1
67.7,3.6,3.6,40,0,0
89.7,2.9,3.1,36,1,0
81.9,3.4,3.1,20,0,0
82.1,4.3,3.9,58,0,0
88.6,2.0,3.5,28,0,0
72.4,2.3,3.4,30,3,0
74.4,3.6,2.6,50,0,1
76.8,3.2,2.0,50,1,0
67.5,3.0,2.0,40,2,1
75.8,3.8,3.1,32,3,0
86.3,4.4,3.0,36,0,0
74.3,3.2,3.6,55,0,0
100.0,5.0,3.7,44,0,0
85.3,3.5,4.7,60,1,0
79.9,2.8,2.9,27,1,0
78.3,2.3,3.6,47,0,0
85.3,4.1,2.9,34,3,0
100.0,2.6,2.7,38,0,0
72.5,2.6,2.5,42,0,0
78.4,4.6,3.8,25,1,0
85.3,4.0,2.7,36,0,1
60.0,3.4,2.8,48,0,0
77.9,2.4,2.7,56,0,0
100.0,4.4,3.1,45,5,0
91.1,2.3,3.9,55,1,0
85.6,3.0,3.6,40,2,0
94.0,3.5,3.8,25,2,0
83.3,3.7,3.7,34,0,0
63.0,3.1,2.6,41,0,0
87.3,4.7,3.9,48,2,0
83.2,3.0,2.7,35,3,0
65.8,2.7,3.8,40,1,1
90.3,2.8,2.9,28,2,0
91.0,4.1,2.9,25,2,0
74.5,2.3,3.8,30,0,0
86.2,3.0,2.8,39,1,0
78.7,4.3,2.5,41,3,0
69.2,3.1,4.2,35,1,0
72.8,3.1,5.0,38,1,0
75.6,3.1,2.6,39,0,0
88.3,3.3,2.5,29,2,0
93.8,4.1,3.1,33,1,0
100.0,2.7,3.7,30,3,0
81.0,2.4,3.1,31,0,0
88.5,4.1,2.9,53,0,0
96.0,4.1,3.9,54,0,0
86.8,3.6,3.6,57,0,0
84.4,3.0,3.0,32,0,1
74.9,4.0,2.8,36,5,0
77.6,2.7,3.8,45,1,0
65.9,3.3,3.0,30,2,1
84.5,3.7,2.5,34,0,0
96.7,2.5,4.1,35,1,0
89.0,3.2,2.8,22,2,0
77.1,2.3,2.8,44,1,0
87.5,3.2,2.9,30,0,0
80.4,3.1,2.9,30,4,0
79.8,2.9,2.0,49,3,0
78.9,3.5,2.6,36,4,0
75.0,3.6,3.2,25,3,0
80.9,4.2,4.5,46,2,0
82.6,2.9,4.3,25,0,0
78.3,2.3,3.0,38,0,0
85.2,3.1,3.1,26,1,0
87.6,4.1,3.2,47,1,0
86.7,4.2,2.5,29,0,0
70.5,3.0,3.7,55,1,0
71.7,4.9,2.6,48,3,0
95.8,2.1,4.0,46,0,0
83.6,2.7,2.9,32,1,0
100.0,3.0,3.5,43,2,0
78.3,4.7,2.9,53,0,0
86.5,4.1,3.3,35,1,0
86.2,3.6,2.6,21,2,1
82.2,4.1,2.8,26,0,0
69.1,2.6,3.8,20,0,0
100.0,4.0,5.0,48,0,0
90.4,3.6,3.4,35,3,0
76.1,2.9,3.8,36,0,0
70.1,3.1,2.2,41,3,1
100.0,4.1,3.3,42,3,0
75.4,4.0,3.7,20,1,0
100.0,3.4,2.5,60,1,0
89.0,3.0,2.0,31,0,0
82.3,2.7,2.0,39,3,0
81.8,3.0,4.1,39,4,0
71.7,2.3,3.5,44,0,1
97.6,5.0,5.0,48,1,0
72.5,2.6,4.0,34,1,0
75.1,2.0,2.1,33,3,0
85.7,3.9,3.4,52,1,0
84.0,3.1,2.9,50,2,0
92.7,4.1,4.4,57,0,0
85.0,3.2,3.7,51,0,0
67.5,3.5,3.8,25,5,0
86.1,4.2,3.4,48,2,0
91.7,4.6,4.2,47,7,0
69.4,2.4,2.6,27,4,0
84.2,3.9,3.0,39,4,0
79.7,2.3,2.2,39,0,1
80.3,3.6,4.1,44,3,0
74.9,3.4,3.4,47,1,0
82.2,3.9,2.9,39,3,0
90.7,2.9,4.5,35,0,0
75.0,2.0,3.3,50,0,1
69.8,2.0,2.0,39,0,1
93.5,3.6,4.4,40,3,0
73.6,4.0,2.2,22,3,0
82.8,4.0,4.3,53,2,0
86.4,2.3,3.5,36,1,0
82.9,4.6,3.7,44,7,0
82.1,3.9,4.0,48,0,0
77.4,3.7,3.5,31,0,0
77.8,2.6,3.4,37,2,0
84.2,4.0,2.5,39,1,0
92.1,3.0,2.5,36,0,0
71.8,3.0,3.2,29,2,0
81.4,3.5,2.5,54,1,0
84.5,4.4,3.5,46,2,0
78.2,3.5,2.7,37,0,0
71.4,3.0,2.1,50,0,0
96.9,3.4,2.8,38,1,0
60.7,3.9,4.6,40,0,0
90.0,3.0,2.5,29,2,0
83.3,3.9,3.5,25,4,0
87.1,3.9,2.5,40,4,0
66.1,3.5,3.7,37,2,0
82.4,3.3,3.4,48,1,0
92.7,3.1,4.1,52,2,0
76.8,3.9,2.5,37,0,0
86.6,4.1,4.0,33,0,0
73.5,2.9,3.8,34,1,0
64.9,3.1,3.9,29,1,0
99.0,2.6,3.3,32,0,0
72.0,3.5,4.4,32,1,0
94.5,2.2,3.6,31,2,0
68.2,3.5,2.9,20,0,0
80.5,2.8,4.5,50,2,0
77.1,2.0,2.4,39,0,1
82.1,3.7,3.5,51,1,0
68.2,2.8,2.1,37,2,0
92.5,3.9,3.7,47,0,0
80.8,2.4,4.6,43,0,0
76.5,2.7,3.1,31,5,0
100.0,5.0,4.0,32,0,0
77.8,3.4,2.7,43,0,0
78.8,5.0,4.0,43,0,0
81.5,2.9,3.8,25,1,0
100.0,3.4,2.9,60,0,0
84.1,3.0,5.0,47,0,0
80.9,3.3,4.0,30,0,0
96.0,3.2,3.4,40,1,0
69.7,2.1,3.3,49,2,0
76.1,2.0,3.8,50,1,0
77.1,3.5,3.9,25,0,0
96.5,3.6,3.6,36,3,0
80.0,3.1,2.5,33,0,0
80.6,3.2,3.0,44,1,0
85.4,2.6,3.1,39,2,0
83.3,2.7,3.5,31,1,0
65.2,3.0,2.5,20,3,0
79.6,2.6,3.2,37,1,0
92.6,2.6,2.5,50,1,0
84.7,3.4,2.6,46,0,0
82.9,3.6,3.4,41,0,0
100.0,2.8,3.6,42,0,0
84.6,3.7,4.5,42,0,0
66.9,3.3,2.9,20,3,1
70.9,2.1,2.7,25,0,0
78.4,2.7,2.0,28,1,0
69.2,4.3,3.9,36,2,0
74.2,2.8,3.1,36,0,0
76.2,4.0,3.1,46,1,0
78.4,2.7,4.0,37,0,0
82.8,4.9,4.2,27,2,0
91.5,3.9,3.0,57,0,0
77.3,3.1,3.8,37,0,1
77.9,3.3,3.4,45,1,0
77.6,3.4,2.1,37,4,1
90.4,2.0,3.1,42,2,0
73.3,3.1,3.8,29,1,0
91.6,4.4,3.6,44,8,0
95.7,3.2,3.9,34,0,0
83.4,2.4,3.3,44,4,0
82.0,2.2,3.3,43,2,0
90.8,4.3,3.4,43,0,0
64.8,2.7,3.3,31,3,0
95.8,3.4,4.6,25,6,0
60.0,3.2,2.9,37,0,0
82.3,3.6,2.0,34,0,0
60.0,3.0,3.0,40,1,0
69.9,2.1,4.8,35,0,0
89.1,3.8,3.4,34,1,0
88.2,4.3,3.3,34,1,0
88.8,3.8,2.9,35,0,0
96.0,3.3,3.7,49,0,0
83.9,3.6,3.6,28,1,0
86.1,3.9,4.0,34,0,0
77.2,3.7,3.6,29,2,0
93.7,3.5,2.9,33,1,0
87.6,3.5,2.9,38,5,0
72.0,2.5,4.3,25,0,0
83.4,3.7,2.5,25,4,0
77.4,2.2,2.7,21,0,0
81.8,2.9,4.1,52,0,0
100.0,4.1,2.5,55,2,0
68.9,2.8,2.0,37,0,1
79.3,4.3,4.3,26,7,0
88.5,4.6,4.8,34,1,0
63.2,3.0,2.9,41,1,1
80.4,3.4,3.8,60,3,0
82.4,4.2,3.4,34,3,0
73.1,4.0,3.8,31,1,0
84.6,4.5,4.1,49,1,0
100.0,3.1,3.4,33,2,0
92.3,3.8,4.2,34,0,0
77.8,2.9,3.1,41,0,0
84.4,2.6,3.2,34,1,0
99.5,3.4,3.9,44,3,0
65.3,3.2,3.6,31,2,1
87.1,3.4,3.1,42,1,1
83.0,2.1,4.1,25,4,0
88.9,4.0,4.6,27,8,0
70.2,3.8,2.0,41,4,0
79.8,2.9,3.8,29,0,0
89.5,4.2,3.3,33,1,0
65.5,3.4,2.7,30,0,0
78.0,2.7,3.6,36,1,0
79.8,4.6,2.7,31,2,0
81.7,4.0,3.3,42,2,0
84.9,2.0,3.9,41,4,0
66.7,2.7,2.0,39,0,0
92.6,3.0,3.0,42,0,0
77.2,3.5,3.0,41,5,0
72.0,3.3,3.2,33,0,1
71.6,4.0,4.7,31,3,0
73.4,3.2,2.1,25,1,1
71.0,3.3,3.3,20,3,0
81.4,3.4,3.0,48,0,0
90.0,4.0,2.3,36,4,1
86.5,4.4,2.5,45,0,0
82.7,2.3,2.8,55,1,0
93.1,3.2,3.3,49,2,0
81.2,2.6,2.3,40,1,0
90.1,3.1,3.6,52,1,0
88.7,3.7,3.6,20,0,0
78.2,3.2,4.1,55,0,0
74.3,3.5,3.2,42,0,0
93.0,3.9,4.9,59,0,0
94.9,3.0,3.1,47,0,0
64.8,3.0,2.4,44,0,1
74.9,4.1,3.2,37,7,0
98.7,3.2,2.8,34,1,0
84.2,3.4,2.9,55,1,0
73.8,3.1,2.7,44,0,0
86.1,3.6,2.5,57,0,0
75.7,3.7,4.1,39,5,0
76.5,3.6,3.5,58,0,0
60.0,2.8,2.9,35,0,0
70.6,2.7,3.4,47,2,0
85.8,3.2,4.5,41,2,0
74.8,4.9,4.6,52,1,0
85.6,3.6,3.1,27,0,0
79.5,2.7,4.2,43,6,0
82.5,3.1,5.0,40,0,0
76.7,3.7,2.2,32,0,1
77.8,3.6,3.8,33,2,0
100.0,4.4,3.6,52,0,0
80.3,4.6,4.4,36,3,0
70.1,2.3,3.9,51,0,0
80.6,3.9,2.5,41,0,0
68.3,3.0,2.5,28,5,0
95.5,3.5,3.4,35,0,0
88.5,3.9,2.9,25,5,0
85.1,3.6,3.7,36,0,0
85.9,4.1,5.0,53,4,0
79.6,3.3,3.1,48,0,0
89.1,4.2,3.5,35,2,0
83.1,3.2,2.0,38,0,0
99.0,4.9,3.5,54,0,0
87.3,3.1,2.0,33,1,1
71.3,3.0,3.5,34,4,0
71.1,3.2,3.2,47,2,0
84.3,2.9,3.6,48,1,0
